address,categories,city,country,latitude,longitude,name,postalCode,province,reviews_date,reviews_dateAdded,reviews_doRecommend,reviews_id,reviews_rating,reviews_text,reviews_title,reviews_userCity,reviews_username,reviews_userProvince
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-03-21T00:00:00Z,2016-10-29T19:31:27Z,,,4,"Only problem we had was that we were not informed of the teen basketball tournament going on in the city. As a result, lots of kids, the room next to ours had the TV blaring until midnight and then on again a 5 am. We went to the lobby for our full breakfast at 10:15 and there was nothing left. We pickup a beagle and coffee and went to our room. They should have planned ahead for all the teens to eat all the food. There was 45 minutes left for breakfast time but nothing to eat. Outside of that, our stay was very nice. The gentleman at the front desk was especially cordial and accommodating.",Tournament Notice at the Hotel,,Robert,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-12-25T00:00:00Z,2016-10-29T19:31:27Z,,,4,It was cold in the room. We couldn't get the heater on easily for some reason but then when the heat temperature finally came on we were sweating in the middle of the night. I would like a better thermostat or better direction. The hot breakfast was great!!!,Tournament Notice at the Hotel,,Rita K,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-05-27T00:00:00Z,2016-10-29T19:31:27Z,,,3,"All the rooms have been recently renovated. They are in the process of renovating the lobby area. The room was new and clean. The beds were very comfortable. The bed linen looks new too. Its also nice to have electrical sockets at desk level and plenty of them. The breakfast was so so... eggs, sausages and hashbrown (no fruits) but barely edible.",Being renovated....,,KH,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-03-25T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Let's face it, this is NOT in the Livermore 'wine country'....you can throw a rock from your room to busy InterState 580 and never come close to a vine or vineyard!","efficient and well-sorted comfortable, safe place",,Robert,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-04-24T00:00:00Z,2016-10-29T19:31:27Z,,,4,It was OK . they paid for the ice I purached.,will,,Will,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-10-05T00:00:00Z,2016-10-29T19:31:27Z,,,5,I must say the GM at this hotel Catherine is the bomb! She was very attentive and helpful. The hotel was very clean and the staff were all very nice to us from the moment we walked in the door. I would stay here every time I'm in California. Thanks again Cat!,Catherine is the best!,,Jason D,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-04-30T00:00:00Z,2016-10-29T19:31:27Z,,,4,"The hotel was great, but the Buffet Breakfast was the worst I have ever had! The bacon taste like cardboard, eggs and sausage were cold, Pastries were hard and very little fruit. The only thing hot and worth eating was fixing yourself a waffle at the waffle machine if you didn't mind waiting in line for it.",Great Hotel with a Bad Breakfast,,Dale,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-06-12T00:00:00Z,2016-10-29T19:31:27Z,,,4,"The Hawthorne Suites offers an affordable, comfortable environment that is convenient to the 580 freeway (just south of it) and within a mile and a half of downtown Livermore. Room was incredibly clean and comfortable. While they are currently going through a renovation, which I think will be really nice once it is completed, we rarely had any indication of the ongoing construction activities. Staff was very friendly and accommodating.",Clean and comfortable stay near downtown Livermore,,Christian,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-02-14T00:00:00Z,2016-10-29T19:31:27Z,,,4,My family stated the place was nice as they were here for my wedding. Location was great and only 10 minutes away from destinations.,Nice place to stay,,Ellen M,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-01-18T00:00:00Z,2016-10-29T19:31:27Z,,,4,"Very comfortable rooms, will stay again when in the area.","Great Experience, friendly staff!",,Jesus,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-07T00:00:00Z,2016-10-29T19:31:27Z,,,5,Staff was great and rooms were clean and very comfortable.,"Great Experience, friendly staff!",,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-09-19T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Stayed at this hotel as part of a nearby wedding. I have to say I was impressed. Was greeted by Catherine at the front desk. I had spoke with her earlier before arriving and she was great on the phone and she was so sweet at check in. Very friendly, accommodating, and engaging. Really started the stay off right. The... More",Great hotel. Convenient Location. Excellent service.,,Silvio S,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-09-10T00:00:00Z,2016-10-29T19:31:27Z,,,5,"What a pleasant surprise! We are use to staying at expensive four star hotels but needed to complete a quick business trip and we were so delighted with this hotel. All newly remodeled, pleasant professional staff, and the hot breakfast was a perfect addition. Highly recommend and you will not be disappointed!",Highly Recommend,,Tracy,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-12-25T00:00:00Z,2016-10-29T19:31:27Z,,,5,"The hotel is absolutely beautiful. We were very impressed by the dcor everything was clean and felt very upscale. The hotel is located near the freeway. There is a gas station, fast food, and shopping nearby. We were in town for a family event so we didn't do much exploring, but there seemed to be many amenities right in the area. The best part was the proximity to downtown Livermore. Wonderful shopping and dining opportunities, and only 5 minutes away. Also, the wineries are within a 10 minute drive. All in all, a wonderful place to stay and lots to do in the area.",Wish We Could Have Stayed Longer!,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-07-16T00:00:00Z,2016-10-29T19:31:27Z,,,3,The most convenient place to stay in Livermor and where we will stay in the future.,"Clean, Attractive, Friendly",,mary ann,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-02-21T00:00:00Z,2016-10-29T19:31:27Z,,,4,Very nice for the price.,Excellent for the price.,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-05-06T00:00:00Z,2016-10-29T19:31:27Z,,,4,"The room was clean, spacious, and the bed was extremely comfortable. We were in Livermore for a two-day stay, and it was a nice quiet retreat in the midst of family chaos.",I'll be back the next time I'm in Livermore,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-01-04T00:00:00Z,2016-10-29T19:31:27Z,,,3,"All was great, until the heater/AC came on. It sounded like a vacuum cleaner every time it turned on. Waking me up over and over. The room would get to hot then to cold. Had a horrible night sleep. Vroom -- Vroom. Clean, friendly, comfy bed, all ruined by a Motel-6 quality wall unit.",Vroom Vroom,,Anthony,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-03-22T00:00:00Z,2016-10-29T19:31:27Z,,,3,There's nothing wrong with the hotel except that there are flood lights shining in your window while you sleep and the curtains don't close. I really like the furniture The bedding was clean the pillows are great. Next time I will ask for a room with windows on the other side.,Please fix the curtains!!,,super dave,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-05-29T00:00:00Z,2016-10-29T19:31:27Z,,,4,"The hotel itself was very nice. Staff was very helpful, especially with accommodating us when we asked to check in early. The problem was with cleanliness. Our room was not clean enough - I found a floss stick on the table in our room. What looked like a condom was found when we went to use the spa. And the pool was full of leaves and dirt on the bottom. Otherwise, our room would have been great. Very large with everything you need for a comfortable stay. Nice large screen tv as well - made my husband happy.",Needs better cleaning service.,,Edward,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-01-23T00:00:00Z,2016-10-29T19:31:27Z,,,2,"Mediocre. The carpets and elevator reek of sour wine. Evidently they have regular wine Thursdays here. Service was somewhat lacking. I requested a wakeup call, they didn't do it. Finally, the free breakfast was on the poor side. Daddy, this bacon tastes like tuna.",Mediocre,,Corwin,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-05-29T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Nice experience, despite the re-modeling construction. Friendly and courteous hotel staff. Beautiful new room decor and ambience.",A Great Stay at Hawthorn Suites.,,Anthony J.,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-03T00:00:00Z,2016-10-29T19:31:27Z,,,5,"One night only, but a nice one. New renno's high quality throughout. Comfy, modern accomodation. Our room overlooked grazing cattle and the relentless I-580, so it was busy, but totally silent. We'll be back.","One night only, but a nice one. New renno's high quality...",,williammI6429FL,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-06-18T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Guy at front desk was a jerk, smart Alec",graduation,,Michael,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-02-28T00:00:00Z,2016-10-29T19:31:27Z,,,5,"When I made reservations at this hotel, I had average expectations at that that price rate for that area. However the newly renovated room, the professional staff and the cleanliness and the comfort of really surprised me and I will definitely go back.",Fantastic experience,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-09-07T00:00:00Z,2016-10-29T19:31:27Z,,,2,"We stayed for two nights. The lobby was nice and the breakfast was good. However, the room was not properly cleaned upon arrival and the same issues remained on the second day. Would have expected much better at this price.",Dirty room,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-07-16T00:00:00Z,2016-10-29T19:31:27Z,,,5,I have stayed here twice now and loved it both times. Staff are very courteous and welcoming. The pool can use an upgrade but we still had a great time lounging next to the pool.,Dirty room,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-05-27T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Clean, safe, friendly, brand new, hotel- :)",Great stay!,,Kristy,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-09-15T00:00:00Z,2016-10-29T19:31:27Z,,,2,"The last time I stayed at this hotel, it was under remodeling and one of the rooms I was placed in had a heating unit that did not work. I moved to another room, which was okay, but not as nice a room. This time, my granddaughter and I checked in at about 4:30 p.m. and the room was extremely... More",Another Disappointment,,Gretchen L,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-03-26T00:00:00Z,2016-10-29T19:31:27Z,,,5,Visiting family,Family visit,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-09-17T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Perfect, best hotel over others in the area",Family visit,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-04-17T00:00:00Z,2016-10-29T19:31:27Z,,,3,The hotel is under renovation so lobby and other areas were blocked off. Room was very nice but breakfast were less than tasty.,Livermore Hawthorn,,Ronnie,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-05-02T00:00:00Z,2016-10-29T19:31:27Z,,,4,"Staff was very nice. Hotel is updating it's lobby and reception area so there was a bit of construction. Did not hamper anything. Breakfast was fine, room was nice and quite spacious and again hotel employees were very nice.","Fine, Fine Hotel",,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-03-05T00:00:00Z,2016-10-29T19:31:27Z,,,5,Great hotel in a great neighborhood. Will definitely be staying here again. Room was very spacious. Free breakfast was great! It was raining so we didn't get to use the pool but it seemed very nice. A little pricey but its a very nice hotel! Free wi-fi and free parking - additional pluses!,Will definitely stay again!,,Kathy,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-06-22T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Very comfortable and accommodating. From making our reservation to our time spent, the Hawthorn in Livermore was really nice. I did have to find the direct phone number to get assurance our needs would be met as the central hotel reservation system is simply not equipped to handle any details. Once accessed the staff was most gracious and reassuring and... More",An enjoyable stay,,barbarasN4851GR,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-04-01T00:00:00Z,2016-10-29T19:31:27Z,,,4,"I work in Livermore and stayed the night to celebrate with friends. The location is close to downtown and the local wineries. My boyfriend and I were very pleased with the accommodations, the room was clean and large. The front desk was very friendly and helpful. I will stay here again.",Great for the price!!,,Melanie,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-07-11T00:00:00Z,2016-10-29T19:31:27Z,,,4,"A nice hotel, it was undergoing renovation when I stayed so shou be finished soon. Staff was helpful and friendly. Only complaint is the breakfast.","A nice hotel, it was undergoing renovation when I stayed so...",,derekh306,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-10-08T00:00:00Z,2016-10-29T19:31:27Z,,,5,"I live somewhat local in Redwood City, but it's far enough away that after spending the evening with High School Friends, having a 30th gathering wasn't an official reunion, at a local beer pub, we didn't want to chance driving home after having a few beers. We made the reservation Friday night, and honestly, was apprehensive because of some of the reviews. Pleasantly surprised! The place was clean, it's had a facelift and looks good. The bathroom tub could use an update...but I have stayed in the W in downtown Chicago and the tub was worse and room was horrible. I'd take this room over that one any day! The breakfast the next morning was good. Nothing to write home about, but it offers a great selection and the eggs weren't watered down. Sausage was good...bacon...well, that looked and smelled like a dog treat. Passed on that one. But the coffee was decent and overall, was very pleased with our last minute choice to stay there...would do it again and would recommend others! It was 1/2 mile from the pub and right at the freeway, so leaving was easy, too.","A nice hotel, it was undergoing renovation when I stayed so...",,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-08-13T00:00:00Z,2016-10-29T19:31:27Z,,,5,Excellent Staff,Great Staff,,Margaret,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-07-17T00:00:00Z,2016-10-29T19:31:27Z,,,5,"We booked this hotel because we had a wedding. It was impeccable, comfortable, and they had an excellent breakfast.","Impeccable, Comfortable, and Excellent Breakfast!",,P,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-09-22T00:00:00Z,2016-10-29T19:31:27Z,,,5,"I was at the hotel for a wedding and all of the staff, Catherine in particular, were incredibly helpful and accommodating. I also loved that there were different types of pillows on the beds!",I was at the hotel for a wedding and all of the staff...,,Z9573YVangelac,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-07-02T00:00:00Z,2016-10-29T19:31:27Z,,,3,"Stayed here for a wedding weekend. Easily accessible from the freeway, 5min drive to downtown Livermore, good weekend stay for wine tasting or weddings, not much of a view in any direction. Rooms were clean with modern decor. Parking was free. Free continental breakfast. They were remodeling the dining area during our stay but it didn't bother us too much.... More",Not too bad for the price,,ResQ4o8,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-07-10T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Very nice hotel and staff, the location was also perfect because it was easy to get to due being close freeway exit.",Not too bad for the price,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-11T00:00:00Z,2016-10-29T19:31:27Z,,,2,"Our family reserved 6 rooms for 2-4 days for a family event. 3 of the 6 rooms had some significant disappointments, including blood and feces on the sheets, and roaches in the room. Our daughter turned her refrigerator on upon check in and then stocked it with food. Housekeeping turned it off and the food spoiled. Gentleman at the front... More",Our family reserved 6 rooms for 2-4 days for a family...,,H5459BLlindak,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-03-25T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Everything was good. The front desk staff was fine, but I thought they could've been a more friendly and welcoming.",For a night,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-26T00:00:00Z,2016-10-29T19:31:27Z,,,1,"Sheets were filthy, jacuzzi was freezing with bugs in it, the breakfast had options but the eggs and bacon tasted terrible!","Sheets were filthy, jacuzzi was freezing with bugs in it...",,357skylah,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-06-11T00:00:00Z,2016-10-29T19:31:27Z,,,4,"Wanted to check out their wine tasting, the wine trolly was fun and affordable, the wine was great, the food downtown was good, nice atmosphere. Our Hotel was conveniently located very close to everything we wanted to do. Got some great deals at the outlets, which were close by, as well. Great weekend stay.",Great Location,,Isaac,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-17T00:00:00Z,2016-10-29T19:31:27Z,,,2,The pillows were way too soft without pillowcases. The mattress was so soft my back was aching. When i awoke in the am since I arrived so late and did not notice I flipped the covers off and there was dried blood on the sheets. I could not leave fast enough. Sorry but never again. The next night I stayed... More,Gravely disappointed,,sheldong49,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-08-07T00:00:00Z,2016-10-29T19:31:27Z,,,4,"Clean, comfortable room. Breakfast was good. Coffee not bad. The bacon was weird. Soy maybe Kinda gross. Many people threw it away. Everything else was fine. Not over the top amazing, but I think I got my money's worth.",Short but sweet stay,,K,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-07-10T00:00:00Z,2016-10-29T19:31:27Z,,,3,"Super solid, well-maintained but nothing to write home about. Breakfast buffet, while complimentary was pretty lackluster, but a nice feature nonetheless.",Solid/good not great,,amandaaZ891SU,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-10-12T00:00:00Z,2016-10-29T19:31:27Z,,,5,"I frequently go to Livermore for business travel and always stay at this hotel. The hotel is always clean, beds are super comfy, staff is friendly, free breakfast in the morning and wine in the evening. What else could you ask for when you are traveling",Business Travel,,Q9280YYamandab,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-25T00:00:00Z,2016-10-29T19:31:27Z,,,5,"Stayed for a week - from early check-in assistance to excellent accommodations, it was all I could hope for in a multi-day business stay.",Accommodating/Relaxing,,caseyj245,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-09-01T00:00:00Z,2016-10-29T19:31:27Z,,,4,one night stay to attend concert/dinner at winery,clean,,A Traveler,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-06-21T00:00:00Z,2016-10-29T19:31:27Z,,,4,"This hotel has a great, friendly staff, clean rooms, comfy beds and pillows and the price is right. Would stay there again when I am in town.",Good Value,,128vickir,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-27T00:00:00Z,2016-10-29T19:31:27Z,,,3,"I expected more from a Wyndham hotel......bathroom was very small, not enough counter space for makeup bag and shaving kit. Amenities were not replenished. Had to ask for coffee replacements, then were given single serve bags for a 4 cup coffee maker! Coffee maker eventually replaced, but I had to ask... twice! And the word suite. Is not too accurate.... More",I expected more from a Wyndham hotel......bathroom was very...,,Linda K,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-07-13T00:00:00Z,2016-10-29T19:31:27Z,,,5,My husband and I came out here from Tennessee for a business conference / couples getaway. It's our first full day here and I'm already so impressed with this hotel! The hotel and the room are both clean and pretty . The staff is super friendly and the front desk girl even printed out a map of things I might... More,Home away from home!,,A Tabitha S,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-07-22T00:00:00Z,2016-10-29T19:31:27Z,,,5,"We have always chosen this hotel for location and comfort, as well as value. Now with updated decor we love it even more. There was even a chaise lounge with a computer table, as well as lots of outlets for our electronics. Front staff is always helpful and polite.",A great place to stay just got better,,Laniann5,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-09-28T00:00:00Z,2016-10-29T19:31:27Z,,,4,excellent service and location for wedding party. staff worked hard at accommodating numerous guests.,Good experience,,804nanl,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-10-03T00:00:00Z,2016-10-29T19:31:27Z,,,3,"The hotel was fine, I with the shower (specifically the shower head) was cleaner, it could you a thorough scrubbing and white vinegar cleaning.","Average hotel, average stay",,347bbo,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-20T00:00:00Z,2016-10-29T19:31:27Z,,,5,We found this hotel because of its connection to the Livermore Shakespeare Festival. They offered a dinner-theater-hotel package that was perfect for our first time at this venue. The hotel is conveniently located close enough to the freeway to be easily accessible but far enough away to be out of the traffic noise. The Hawthorn staff were very pleasant and... More,Perfect pairing!,,804kathyk,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2016-08-04T00:00:00Z,2016-10-29T19:31:27Z,,,4,Fun overnight stay,Wine Tasting,,John,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-07-29T00:00:00Z,2016-10-29T19:31:27Z,,,1,My boyfriend and I stayed here for two nights for a wedding in Livermore in July. I wouldn't recommend this hotel to my worst enemy. There is absolutely no excuse for stealing my friend's personal belongings whom were also staying at this hotel the same nights. I left my cell phone charger in room 305 and came back a few... More,Hotel stay gone wrong,,Amanda P,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-18T00:00:00Z,2016-10-29T19:31:27Z,,,5,"My husband and I stayed at the Hawthorne Suites by Wyndham Livermore,CA. for my daughter's wedding, as did many of their guests. It was wonderful! We got the room with 2 queen beds and they were so comfortable! I have a very bad back and they had such comfort and support. The pillows were the best pillows I had ever... More",kathy- great hotel,,B5385MSkathleenm,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-06-30T00:00:00Z,2016-10-29T19:31:27Z,,,1,"I have never in my life been treated so terribly . I was kicked out Of the hotel due to stained sheets and a carpet stain, was charged for every accusation and still asked to leave . I was even escorted by the police out of the hotel. This was about money. I was charged for something I didn't receive.... More",Horrific experience,,jasontK8812XZ,
1700 N Livermore Ave,Hotels,Livermore,US,37.698349,-121.77371,Hawthorn Suites By Wyndham Livermore Wine Country,94551,CA,2015-08-19T00:00:00Z,2016-10-29T19:31:27Z,,,3,"Our room was on the ground floor, facing the parking lot. This meant that any time our curtains were open, we were on display for whoever was walking/driving by. It also meant we couldn't safely leave our window(s) open at night and had to rely on the very, very loud air conditioner. Although outdated, our room was very reasonable. There... More",Neither awesome nor awful.,,Martha M,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2015-10-15T00:00:00Z,2016-11-03T15:09:03Z,,,4,Came to Binghamton to visit with a relative. Fairfield Inn is a convenient location. Nearby is Ostinango Park which is great for walking or running.,,,Michael,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2014-10-26T00:00:00Z,2016-11-03T15:09:03Z,,,5,Great Experience. Nice Staff clean rooms good free breakfast,,,A Traveler,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2015-05-20T00:00:00Z,2016-11-03T15:09:03Z,,,4,"Not a lot of options where I needed to stay for work, but this hotel was nice. Fairly updated and the staff was friendly. Walking distance to Cracker Barrel and Applebee's, which was nice. Other restaurants within driving distance. Easy to get to, right off interstate. If I was back in town for work, I'd stay here again for sure.",Would stay here again,,Becky,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2014-01-04T00:00:00Z,2016-11-03T15:09:03Z,,,1,This hotel is undergoing construction. Banging and other loud noises begin early in the morning. Forget about enjoying a peaceful morning.Was very disappointed by the reaction of the hotel staff when I brought it to their attention. A free night's stay or at least a discount on my next stay may have helped the situation. Dont book this hotel until the construction is complete,Dont stay here,,Jonathan,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2014-01-03T00:00:00Z,2016-11-03T15:09:03Z,,,5,"Good Location, right off highway. Applebees next door...you can walk there! Hallway was dirty but the roomwas very clean and comfortable.",Good Stay,,ken,
864,Hotels,Binghamton,US,42.130338,-75.905832,Fairfield Inn By Marriott Binghamton,13905,Choconut Center,2015-09-19T00:00:00Z,2016-11-03T15:09:03Z,,,5,"The hotel was fairly new and slightly out of town. The pool was refreshing. Breakfast was adequate but as usual in hotels like this, when crowded jockeying for a spot to sit can be a challenge.",Nice hotel very clean,,David,
