Term,Score,Polarity,isAcquired,Example1,Example2,Example3,Example4,Example5,Example6,Example7,Example8,Example9,Example10,Example11,Example12,Example13,Example14,Example15,Example16,Example17,Example18,Example19,Example20
furiously,1,NEG,N
furor,1,NEG,N
fury,1,NEG,N
fuss,1,NEG,N
fussy,1,NEG,N
fustigate,1,NEG,N
fusty,1,NEG,N
futile,1,NEG,N
futilely,1,NEG,N
futility,1,NEG,N
futurestic,1,POS,N
futuristic,1,POS,N
fuzzy,1,NEG,N
gabble,1,NEG,N
gaff,1,NEG,N
gaffe,1,NEG,N
gaiety,1,POS,N
gaily,1,POS,N
gain,1,POS,N
gained,1,POS,N
gainful,1,POS,N
gainfully,1,POS,N
gaining,1,POS,N
gains,1,POS,N
gainsay,1,NEG,N
gainsayer,1,NEG,N
gall,1,NEG,N
gallant,1,POS,N
gallantly,1,POS,N
galling,1,NEG,N
gallingly,1,NEG,N
galls,1,NEG,N
galore,1,POS,N
gangster,1,NEG,N
gape,1,NEG,N
garbage,1,NEG,N
garish,1,NEG,N
gasp,1,NEG,N
gauche,1,NEG,N
gaudy,1,NEG,N
gawk,1,NEG,N
gawky,1,NEG,N
geekier,1,POS,N
geeky,1,POS,N
geezer,1,NEG,N
gem,1,POS,N
gems,1,POS,N
generosity,1,POS,N
generous,1,POS,N
generously,1,POS,N
genial,1,POS,N
genius,1,POS,N
genocide,1,NEG,N
gentle,1,POS,N
gentlest,1,POS,N
genuine,1,POS,N
get-rich,1,NEG,N
ghastly,1,NEG,N
ghetto,1,NEG,N
ghosting,1,NEG,N
gibber,1,NEG,N
gibberish,1,NEG,N
gibe,1,NEG,N
giddy,1,NEG,N
gifted,1,POS,N
gimmick,1,NEG,N
gimmicked,1,NEG,N
gimmicking,1,NEG,N
gimmicks,1,NEG,N
gimmicky,1,NEG,N
glad,1,POS,N
gladden,1,POS,N
gladly,1,POS,N
gladness,1,POS,N
glamorous,1,POS,N
glare,1,NEG,N
glaringly,1,NEG,N
glee,1,POS,N
gleeful,1,POS,N
gleefully,1,POS,N
glib,1,NEG,N
glibly,1,NEG,N
glimmer,1,POS,N
glimmering,1,POS,N
glisten,1,POS,N
glistening,1,POS,N
glitch,1,NEG,N
glitches,1,NEG,N
glitter,1,POS,N
glitz,1,POS,N
gloatingly,1,NEG,N
gloom,1,NEG,N
gloomy,1,NEG,N
glorify,1,POS,N
glorious,1,POS,N
gloriously,1,POS,N
glory,1,POS,N
glow,1,POS,N
glower,1,NEG,N
glowing,1,POS,N
glowingly,1,POS,N
glum,1,NEG,N
glut,1,NEG,N
gnawing,1,NEG,N
goad,1,NEG,N
goading,1,NEG,N
god-awful,1,NEG,N
god-given,1,POS,N
god-send,1,POS,N
godlike,1,POS,N
godsend,1,POS,N
gold,1,POS,N
golden,1,POS,N
good,1,POS,N
goodly,1,POS,N
goodness,1,POS,N
goodwill,1,POS,N
goof,1,NEG,N
goofy,1,NEG,N
goon,1,NEG,N
goood,1,POS,N
gooood,1,POS,N
gorgeous,1,POS,N
gorgeously,1,POS,N
gossip,1,NEG,N
grace,1,POS,N
graceful,1,POS,N
gracefully,1,POS,N
graceless,1,NEG,N
gracelessly,1,NEG,N
gracious,1,POS,N
graciously,1,POS,N
graciousness,1,POS,N
graft,1,NEG,N
grainy,1,NEG,N
grand,1,POS,N
grandeur,1,POS,N
grapple,1,NEG,N
grate,1,NEG,N
grateful,1,POS,N
gratefully,1,POS,N
gratification,1,POS,N
gratified,1,POS,N
gratifies,1,POS,N
gratify,1,POS,N
gratifying,1,POS,N
gratifyingly,1,POS,N
grating,1,NEG,N
gratitude,1,POS,N
gravely,1,NEG,N
greasy,1,NEG,N
great,1,POS,N
greatest,1,POS,N
greatness,1,POS,N
greed,1,NEG,N
greedy,1,NEG,N
grief,1,NEG,N
grievance,1,NEG,N
grievances,1,NEG,N
grieve,1,NEG,N
grieving,1,NEG,N
grievous,1,NEG,N
grievously,1,NEG,N
grim,1,NEG,N
grimace,1,NEG,N
grin,1,POS,N
grind,1,NEG,N
gripe,1,NEG,N
gripes,1,NEG,N
grisly,1,NEG,N
gritty,1,NEG,N
gross,1,NEG,N
grossly,1,NEG,N
grotesque,1,NEG,N
grouch,1,NEG,N
grouchy,1,NEG,N
groundbreaking,1,POS,N
groundless,1,NEG,N
grouse,1,NEG,N
growl,1,NEG,N
grudge,1,NEG,N
grudges,1,NEG,N
grudging,1,NEG,N
grudgingly,1,NEG,N
gruesome,1,NEG,N
gruesomely,1,NEG,N
gruff,1,NEG,N
grumble,1,NEG,N
grumpier,1,NEG,N
grumpiest,1,NEG,N
grumpily,1,NEG,N
grumpish,1,NEG,N
grumpy,1,NEG,N
guarantee,1,POS,N
guidance,1,POS,N
guile,1,NEG,N
guilt,1,NEG,N
guiltily,1,NEG,N
guiltless,1,POS,N
guilty,1,NEG,N
gullible,1,NEG,N
gumption,1,POS,N
gush,1,POS,N
gusto,1,POS,N
gutless,1,NEG,N
gutsy,1,POS,N
gutter,1,NEG,N
hack,1,NEG,N
hacks,1,NEG,N
haggard,1,NEG,N
haggle,1,NEG,N
hail,1,POS,N
hairloss,1,NEG,N
halcyon,1,POS,N
hale,1,POS,N
halfhearted,1,NEG,N
halfheartedly,1,NEG,N
hallmark,1,POS,N
hallmarks,1,POS,N
hallowed,1,POS,N
hallucinate,1,NEG,N
hallucination,1,NEG,N
hamper,1,NEG,N
hampered,1,NEG,N
handicapped,1,NEG,N
handier,1,POS,N
handily,1,POS,N
hands-down,1,POS,N
handsome,1,POS,N
handsomely,1,POS,N
handy,1,POS,N
hang,1,NEG,N
hangs,1,NEG,N
haphazard,1,NEG,N
hapless,1,NEG,N
happier,1,POS,N
happily,1,POS,N
happiness,1,POS,N
happy,1,POS,N
harangue,1,NEG,N
harass,1,NEG,N
harassed,1,NEG,N
harasses,1,NEG,N
harassment,1,NEG,N
harboring,1,NEG,N
harbors,1,NEG,N
hard,1,NEG,N
hard-hit,1,NEG,N
hard-line,1,NEG,N
hard-liner,1,NEG,N
hard-working,1,POS,N
hardball,1,NEG,N
harden,1,NEG,N
hardened,1,NEG,N
hardheaded,1,NEG,N
hardhearted,1,NEG,N
hardier,1,POS,N
hardliner,1,NEG,N
hardliners,1,NEG,N
hardship,1,NEG,N
hardships,1,NEG,N
hardy,1,POS,N
harm,1,NEG,N
harmed,1,NEG,N
harmful,1,NEG,N
harmless,1,POS,N
harmonious,1,POS,N
harmoniously,1,POS,N
harmonize,1,POS,N
harmony,1,POS,N
harms,1,NEG,N
harpy,1,NEG,N
harridan,1,NEG,N
harried,1,NEG,N
harrow,1,NEG,N
harsh,1,NEG,N
harshly,1,NEG,N
hasseling,1,NEG,N
hassle,1,NEG,N
hassled,1,NEG,N
hassles,1,NEG,N
haste,1,NEG,N
hastily,1,NEG,N
hasty,1,NEG,N
hate,1,NEG,N
hated,1,NEG,N
hateful,1,NEG,N
hatefully,1,NEG,N
hatefulness,1,NEG,N
hater,1,NEG,N
haters,1,NEG,N
hates,1,NEG,N
hating,1,NEG,N
hatred,1,NEG,N
haughtily,1,NEG,N
haughty,1,NEG,N
haunt,1,NEG,N
haunting,1,NEG,N
havoc,1,NEG,N
hawkish,1,NEG,N
haywire,1,NEG,N
hazard,1,NEG,N
hazardous,1,NEG,N
haze,1,NEG,N
hazy,1,NEG,N
head-aches,1,NEG,N
headache,1,NEG,N
headaches,1,NEG,N
headway,1,POS,N
heal,1,POS,N
healthful,1,POS,N
healthy,1,POS,N
heartbreaker,1,NEG,N
heartbreaking,1,NEG,N
heartbreakingly,1,NEG,N
hearten,1,POS,N
heartening,1,POS,N
heartfelt,1,POS,N
heartily,1,POS,N
heartless,1,NEG,N
heartwarming,1,POS,N
heathen,1,NEG,N
heaven,1,POS,N
heavenly,1,POS,N
heavy-handed,1,NEG,N
heavyhearted,1,NEG,N
heck,1,NEG,N
heckle,1,NEG,N
heckled,1,NEG,N
heckles,1,NEG,N
hectic,1,NEG,N
hedge,1,NEG,N
hedonistic,1,NEG,N
heedless,1,NEG,N
hefty,1,NEG,N
hegemonism,1,NEG,N
hegemonistic,1,NEG,N
hegemony,1,NEG,N
heinous,1,NEG,N
hell,1,NEG,N
hell-bent,1,NEG,N
hellion,1,NEG,N
hells,1,NEG,N
helped,1,POS,N
helpful,1,POS,N
helping,1,POS,N
helpless,1,NEG,N
helplessly,1,NEG,N
helplessness,1,NEG,N
heresy,1,NEG,N
heretic,1,NEG,N
heretical,1,NEG,N
hero,1,POS,N
heroic,1,POS,N
heroically,1,POS,N
heroine,1,POS,N
heroize,1,POS,N
heros,1,POS,N
hesitant,1,NEG,N
hestitant,1,NEG,N
hideous,1,NEG,N
hideously,1,NEG,N
hideousness,1,NEG,N
high-priced,1,NEG,N
high-quality,1,POS,N
high-spirited,1,POS,N
hilarious,1,POS,N
hiliarious,1,NEG,N
hinder,1,NEG,N
hindrance,1,NEG,N
hiss,1,NEG,N
hissed,1,NEG,N
hissing,1,NEG,N
ho-hum,1,NEG,N
hoard,1,NEG,N
hoax,1,NEG,N
hobble,1,NEG,N
hogs,1,NEG,N
hollow,1,NEG,N
holy,1,POS,N
homage,1,POS,N
honest,1,POS,N
honesty,1,POS,N
honor,1,POS,N
honorable,1,POS,N
honored,1,POS,N
honoring,1,POS,N
hoodium,1,NEG,N
hoodwink,1,NEG,N
hooligan,1,NEG,N
hooray,1,POS,N
hopeful,1,POS,N
hopeless,1,NEG,N
hopelessly,1,NEG,N
hopelessness,1,NEG,N
horde,1,NEG,N
horrendous,1,NEG,N
horrendously,1,NEG,N
horrible,1,NEG,N
horribly,1,NEG,N
horrid,1,NEG,N
horrific,1,NEG,N
horrified,1,NEG,N
horrifies,1,NEG,N
horrify,1,NEG,N
horrifying,1,NEG,N
horrifys,1,NEG,N
hospitable,1,POS,N
hostage,1,NEG,N
hostile,1,NEG,N
hostilities,1,NEG,N
hostility,1,NEG,N
hot,1,POS,N
hotbeds,1,NEG,N
hotcake,1,POS,N
hotcakes,1,POS,N
hothead,1,NEG,N
hotheaded,1,NEG,N
hothouse,1,NEG,N
hottest,1,POS,N
hubris,1,NEG,N
huckster,1,NEG,N
hug,1,POS,N
hum,1,NEG,N
humane,1,POS,N
humble,1,POS,N
humid,1,NEG,N
humiliate,1,NEG,N
humiliating,1,NEG,N
humiliation,1,NEG,N
humility,1,POS,N
humming,1,NEG,N
humor,1,POS,N
humorous,1,POS,N
humorously,1,POS,N
humour,1,POS,N
humourous,1,POS,N
hung,1,NEG,N
hurt,1,NEG,N
hurted,1,NEG,N
hurtful,1,NEG,N
hurting,1,NEG,N
hurts,1,NEG,N
hustler,1,NEG,N
hype,1,NEG,N
hypocricy,1,NEG,N
hypocrisy,1,NEG,N
hypocrite,1,NEG,N
hypocrites,1,NEG,N
hypocritical,1,NEG,N
hypocritically,1,NEG,N
hysteria,1,NEG,N
hysteric,1,NEG,N
hysterical,1,NEG,N
hysterically,1,NEG,N
hysterics,1,NEG,N
ideal,1,POS,N
idealize,1,POS,N
ideally,1,POS,N
idiocies,1,NEG,N
idiocy,1,NEG,N
idiot,1,NEG,N
idiotic,1,NEG,N
idiotically,1,NEG,N
idiots,1,NEG,N
idle,1,NEG,N
idol,1,POS,N
idolize,1,POS,N
idolized,1,POS,N
idyllic,1,POS,N
ignoble,1,NEG,N
ignominious,1,NEG,N
ignominiously,1,NEG,N
ignominy,1,NEG,N
ignorance,1,NEG,N
ignorant,1,NEG,N
ignore,1,NEG,N
ill-advised,1,NEG,N
ill-conceived,1,NEG,N
ill-defined,1,NEG,N
ill-designed,1,NEG,N
ill-fated,1,NEG,N
ill-favored,1,NEG,N
ill-formed,1,NEG,N
ill-mannered,1,NEG,N
ill-natured,1,NEG,N
ill-sorted,1,NEG,N
ill-tempered,1,NEG,N
ill-treated,1,NEG,N
ill-treatment,1,NEG,N
ill-usage,1,NEG,N
ill-used,1,NEG,N
illegal,1,NEG,N
illegally,1,NEG,N
illegitimate,1,NEG,N
illicit,1,NEG,N
illiterate,1,NEG,N
illness,1,NEG,N
illogic,1,NEG,N
illogical,1,NEG,N
illogically,1,NEG,N
illuminate,1,POS,N
illuminati,1,POS,N
illuminating,1,POS,N
illumine,1,POS,N
illusion,1,NEG,N
illusions,1,NEG,N
illusory,1,NEG,N
illustrious,1,POS,N
ilu,1,POS,N
imaculate,1,POS,N
imaginary,1,NEG,N
imaginative,1,POS,N
imbalance,1,NEG,N
imbecile,1,NEG,N
imbroglio,1,NEG,N
immaculate,1,POS,N
immaculately,1,POS,N
immaterial,1,NEG,N
immature,1,NEG,N
immense,1,POS,N
imminence,1,NEG,N
imminently,1,NEG,N
immobilized,1,NEG,N
immoderate,1,NEG,N
immoderately,1,NEG,N
immodest,1,NEG,N
immoral,1,NEG,N
immorality,1,NEG,N
immorally,1,NEG,N
immovable,1,NEG,N
impair,1,NEG,N
impaired,1,NEG,N
impartial,1,POS,N
impartiality,1,POS,N
impartially,1,POS,N
impasse,1,NEG,N
impassioned,1,POS,N
impatience,1,NEG,N
impatient,1,NEG,N
impatiently,1,NEG,N
impeach,1,NEG,N
impeccable,1,POS,N
impeccably,1,POS,N
impedance,1,NEG,N
impede,1,NEG,N
impediment,1,NEG,N
impending,1,NEG,N
impenitent,1,NEG,N
imperfect,1,NEG,N
imperfection,1,NEG,N
imperfections,1,NEG,N
imperfectly,1,NEG,N
imperialist,1,NEG,N
imperil,1,NEG,N
imperious,1,NEG,N
imperiously,1,NEG,N
impermissible,1,NEG,N
impersonal,1,NEG,N
impertinent,1,NEG,N
impetuous,1,NEG,N
impetuously,1,NEG,N
impiety,1,NEG,N
impinge,1,NEG,N
impious,1,NEG,N
implacable,1,NEG,N
implausible,1,NEG,N
implausibly,1,NEG,N
implicate,1,NEG,N
implication,1,NEG,N
implode,1,NEG,N
impolite,1,NEG,N
impolitely,1,NEG,N
impolitic,1,NEG,N
important,1,POS,N
importunate,1,NEG,N
importune,1,NEG,N
impose,1,NEG,N
imposers,1,NEG,N
imposing,1,NEG,N
imposition,1,NEG,N
impossible,1,NEG,N
impossiblity,1,NEG,N
impossibly,1,NEG,N
impotent,1,NEG,N
impoverish,1,NEG,N
impoverished,1,NEG,N
impractical,1,NEG,N
imprecate,1,NEG,N
imprecise,1,NEG,N
imprecisely,1,NEG,N
imprecision,1,NEG,N
impress,1,POS,N
impressed,1,POS,N
impresses,1,POS,N
impressive,1,POS,N
impressively,1,POS,N
impressiveness,1,POS,N
imprison,1,NEG,N
imprisonment,1,NEG,N
improbability,1,NEG,N
improbable,1,NEG,N
improbably,1,NEG,N
improper,1,NEG,N
improperly,1,NEG,N
impropriety,1,NEG,N
improve,1,POS,N
improved,1,POS,N
improvement,1,POS,N
improvements,1,POS,N
improves,1,POS,N
improving,1,POS,N
imprudence,1,NEG,N
imprudent,1,NEG,N
impudence,1,NEG,N
impudent,1,NEG,N
impudently,1,NEG,N
impugn,1,NEG,N
impulsive,1,NEG,N
impulsively,1,NEG,N
impunity,1,NEG,N
impure,1,NEG,N
impurity,1,NEG,N
inability,1,NEG,N
inaccuracies,1,NEG,N
inaccuracy,1,NEG,N
inaccurate,1,NEG,N
inaccurately,1,NEG,N
inaction,1,NEG,N
inactive,1,NEG,N
inadequacy,1,NEG,N
inadequate,1,NEG,N
inadequately,1,NEG,N
inadverent,1,NEG,N
inadverently,1,NEG,N
inadvisable,1,NEG,N
inadvisably,1,NEG,N
inane,1,NEG,N
inanely,1,NEG,N
inappropriate,1,NEG,N
inappropriately,1,NEG,N
inapt,1,NEG,N
inaptitude,1,NEG,N
inarticulate,1,NEG,N
inattentive,1,NEG,N
inaudible,1,NEG,N
incapable,1,NEG,N
incapably,1,NEG,N
incautious,1,NEG,N
incendiary,1,NEG,N
incense,1,NEG,N
incessant,1,NEG,N
incessantly,1,NEG,N
incite,1,NEG,N
incitement,1,NEG,N
incivility,1,NEG,N
inclement,1,NEG,N
incognizant,1,NEG,N
incoherence,1,NEG,N
incoherent,1,NEG,N
incoherently,1,NEG,N
incommensurate,1,NEG,N
incomparable,1,NEG,N
incomparably,1,NEG,N
incompatability,1,NEG,N
incompatibility,1,NEG,N
incompatible,1,NEG,N
incompetence,1,NEG,N
incompetent,1,NEG,N
incompetently,1,NEG,N
incomplete,1,NEG,N
incompliant,1,NEG,N
incomprehensible,1,NEG,N
incomprehension,1,NEG,N
inconceivable,1,NEG,N
inconceivably,1,NEG,N
incongruous,1,NEG,N
incongruously,1,NEG,N
inconsequent,1,NEG,N
inconsequential,1,NEG,N
inconsequentially,1,NEG,N
inconsequently,1,NEG,N
inconsiderate,1,NEG,N
inconsiderately,1,NEG,N
inconsistence,1,NEG,N
inconsistencies,1,NEG,N
inconsistency,1,NEG,N
inconsistent,1,NEG,N
inconsolable,1,NEG,N
inconsolably,1,NEG,N
inconstant,1,NEG,N
inconvenience,1,NEG,N
inconveniently,1,NEG,N
incorrect,1,NEG,N
incorrectly,1,NEG,N
incorrigible,1,NEG,N
incorrigibly,1,NEG,N
incredible,1,POS,N
incredibly,1,POS,N
incredulous,1,NEG,N
incredulously,1,NEG,N
inculcate,1,NEG,N
indebted,1,POS,N
indecency,1,NEG,N
indecent,1,NEG,N
indecently,1,NEG,N
indecision,1,NEG,N
indecisive,1,NEG,N
indecisively,1,NEG,N
indecorum,1,NEG,N
indefensible,1,NEG,N
indelicate,1,NEG,N
indeterminable,1,NEG,N
indeterminably,1,NEG,N
indeterminate,1,NEG,N
indifference,1,NEG,N
indifferent,1,NEG,N
indigent,1,NEG,N
indignant,1,NEG,N
indignantly,1,NEG,N
indignation,1,NEG,N
indignity,1,NEG,N
indiscernible,1,NEG,N
indiscreet,1,NEG,N
indiscreetly,1,NEG,N
indiscretion,1,NEG,N
indiscriminate,1,NEG,N
indiscriminately,1,NEG,N
indiscriminating,1,NEG,N
indistinguishable,1,NEG,N
individualized,1,POS,N
indoctrinate,1,NEG,N
indoctrination,1,NEG,N
indolent,1,NEG,N
indulge,1,NEG,N
indulgence,1,POS,N
indulgent,1,POS,N
industrious,1,POS,N
ineffective,1,NEG,N
ineffectively,1,NEG,N
ineffectiveness,1,NEG,N
ineffectual,1,NEG,N
ineffectually,1,NEG,N
ineffectualness,1,NEG,N
inefficacious,1,NEG,N
inefficacy,1,NEG,N
inefficiency,1,NEG,N
inefficient,1,NEG,N
inefficiently,1,NEG,N
inelegance,1,NEG,N
inelegant,1,NEG,N
ineligible,1,NEG,N
ineloquent,1,NEG,N
ineloquently,1,NEG,N
inept,1,NEG,N
ineptitude,1,NEG,N
ineptly,1,NEG,N
inequalities,1,NEG,N
inequality,1,NEG,N
inequitable,1,NEG,N
inequitably,1,NEG,N
inequities,1,NEG,N
inescapable,1,NEG,N
inescapably,1,NEG,N
inessential,1,NEG,N
inestimable,1,POS,N
inestimably,1,POS,N
inevitable,1,NEG,N
inevitably,1,NEG,N
inexcusable,1,NEG,N
inexcusably,1,NEG,N
inexorable,1,NEG,N
inexorably,1,NEG,N
inexpensive,1,POS,N
inexperience,1,NEG,N
inexperienced,1,NEG,N
inexpert,1,NEG,N
inexpertly,1,NEG,N
inexpiable,1,NEG,N
inexplainable,1,NEG,N
inextricable,1,NEG,N
inextricably,1,NEG,N
infallibility,1,POS,N
infallible,1,POS,N
infallibly,1,POS,N
infamous,1,NEG,N
infamously,1,NEG,N
infamy,1,NEG,N
infected,1,NEG,N
infection,1,NEG,N
infections,1,NEG,N
inferior,1,NEG,N
inferiority,1,NEG,N
infernal,1,NEG,N
infest,1,NEG,N
infested,1,NEG,N
infidel,1,NEG,N
infidels,1,NEG,N
infiltrator,1,NEG,N
infiltrators,1,NEG,N
infirm,1,NEG,N
inflame,1,NEG,N
inflammation,1,NEG,N
inflammatory,1,NEG,N
inflammed,1,NEG,N
inflated,1,NEG,N
inflationary,1,NEG,N
inflexible,1,NEG,N
inflict,1,NEG,N
influential,1,POS,N
infraction,1,NEG,N
infringe,1,NEG,N
infringement,1,NEG,N
infringements,1,NEG,N
infuriate,1,NEG,N
infuriated,1,NEG,N
infuriating,1,NEG,N
infuriatingly,1,NEG,N
ingenious,1,POS,N
ingeniously,1,POS,N
ingenuity,1,POS,N
ingenuous,1,POS,N
ingenuously,1,POS,N
inglorious,1,NEG,N
ingrate,1,NEG,N
ingratitude,1,NEG,N
inhibit,1,NEG,N
inhibition,1,NEG,N
inhospitable,1,NEG,N
inhospitality,1,NEG,N
inhuman,1,NEG,N
inhumane,1,NEG,N
inhumanity,1,NEG,N
inimical,1,NEG,N
inimically,1,NEG,N
iniquitous,1,NEG,N
iniquity,1,NEG,N
injudicious,1,NEG,N
injure,1,NEG,N
injurious,1,NEG,N
injury,1,NEG,N
injustice,1,NEG,N
injustices,1,NEG,N
innocuous,1,POS,N
innovation,1,POS,N
innovative,1,POS,N
innuendo,1,NEG,N
inoperable,1,NEG,N
inopportune,1,NEG,N
inordinate,1,NEG,N
inordinately,1,NEG,N
inpressed,1,POS,N
insane,1,NEG,N
insanely,1,NEG,N
insanity,1,NEG,N
insatiable,1,NEG,N
insecure,1,NEG,N
insecurity,1,NEG,N
insensible,1,NEG,N
insensitive,1,NEG,N
insensitively,1,NEG,N
insensitivity,1,NEG,N
insidious,1,NEG,N
insidiously,1,NEG,N
insightful,1,POS,N
insightfully,1,POS,N
insignificance,1,NEG,N
insignificant,1,NEG,N
insignificantly,1,NEG,N
insincere,1,NEG,N
insincerely,1,NEG,N
insincerity,1,NEG,N
insinuate,1,NEG,N
insinuating,1,NEG,N
insinuation,1,NEG,N
insociable,1,NEG,N
insolence,1,NEG,N
insolent,1,NEG,N
insolently,1,NEG,N
insolvent,1,NEG,N
insouciance,1,NEG,N
inspiration,1,POS,N
inspirational,1,POS,N
inspire,1,POS,N
inspiring,1,POS,N
instability,1,NEG,N
instable,1,NEG,N
instantly,1,POS,N
instigate,1,NEG,N
instigator,1,NEG,N
instigators,1,NEG,N
instructive,1,POS,N
instrumental,1,POS,N
insubordinate,1,NEG,N
insubstantial,1,NEG,N
insubstantially,1,NEG,N
insufferable,1,NEG,N
insufferably,1,NEG,N
insufficiency,1,NEG,N
insufficient,1,NEG,N
insufficiently,1,NEG,N
insular,1,NEG,N
insult,1,NEG,N
insulted,1,NEG,N
insulting,1,NEG,N
insultingly,1,NEG,N
insults,1,NEG,N
insupportable,1,NEG,N
insupportably,1,NEG,N
insurmountable,1,NEG,N
insurmountably,1,NEG,N
insurrection,1,NEG,N
intefere,1,NEG,N
inteferes,1,NEG,N
integral,1,POS,N
integrated,1,POS,N
intelligence,1,POS,N
intelligent,1,POS,N
intelligible,1,POS,N
intense,1,NEG,N
interesting,1,POS,N
interests,1,POS,N
interfere,1,NEG,N
interference,1,NEG,N
interferes,1,NEG,N
intermittent,1,NEG,N
interrupt,1,NEG,N
interruption,1,NEG,N
interruptions,1,NEG,N
intimacy,1,POS,N
intimate,1,POS,N
intimidate,1,NEG,N
intimidating,1,NEG,N
intimidatingly,1,NEG,N
intimidation,1,NEG,N
intolerable,1,NEG,N
intolerablely,1,NEG,N
intolerance,1,NEG,N
intoxicate,1,NEG,N
intractable,1,NEG,N
intransigence,1,NEG,N
intransigent,1,NEG,N
intricate,1,POS,N
intrigue,1,POS,N
intriguing,1,POS,N
intriguingly,1,POS,N
intrude,1,NEG,N
intrusion,1,NEG,N
intrusive,1,NEG,N
intuitive,1,POS,N
inundate,1,NEG,N
inundated,1,NEG,N
invader,1,NEG,N
invalid,1,NEG,N
invalidate,1,NEG,N
invalidity,1,NEG,N
invaluable,1,POS,N
invaluablely,1,POS,N
invasive,1,NEG,N
invective,1,NEG,N
inveigle,1,NEG,N
inventive,1,POS,N
invidious,1,NEG,N
invidiously,1,NEG,N
invidiousness,1,NEG,N
invigorate,1,POS,N
invigorating,1,POS,N
invincibility,1,POS,N
invincible,1,POS,N
inviolable,1,POS,N
inviolate,1,POS,N
invisible,1,NEG,N
involuntarily,1,NEG,N
involuntary,1,NEG,N
invulnerable,1,POS,N
irascible,1,NEG,N
irate,1,NEG,N
irately,1,NEG,N
ire,1,NEG,N
irk,1,NEG,N
irked,1,NEG,N
irking,1,NEG,N
irks,1,NEG,N
irksome,1,NEG,N
irksomely,1,NEG,N
irksomeness,1,NEG,N
irksomenesses,1,NEG,N
ironic,1,NEG,N
ironical,1,NEG,N
ironically,1,NEG,N
ironies,1,NEG,N
irony,1,NEG,N
irragularity,1,NEG,N
irrational,1,NEG,N
irrationalities,1,NEG,N
irrationality,1,NEG,N
irrationally,1,NEG,N
irrationals,1,NEG,N
irreconcilable,1,NEG,N
irrecoverable,1,NEG,N
irrecoverableness,1,NEG,N
irrecoverablenesses,1,NEG,N
irrecoverably,1,NEG,N
irredeemable,1,NEG,N
irredeemably,1,NEG,N
irreformable,1,NEG,N
irregular,1,NEG,N
irregularity,1,NEG,N
irrelevance,1,NEG,N
irrelevant,1,NEG,N
irreparable,1,NEG,N
irreplaceable,1,POS,N
irreplacible,1,NEG,N
irrepressible,1,NEG,N
irreproachable,1,POS,N
irresistible,1,POS,N
irresistibly,1,POS,N
irresolute,1,NEG,N
irresolvable,1,NEG,N
irresponsible,1,NEG,N
irresponsibly,1,NEG,N
irretating,1,NEG,N
irretrievable,1,NEG,N
irreversible,1,NEG,N
irritable,1,NEG,N
irritably,1,NEG,N
irritant,1,NEG,N
irritate,1,NEG,N
irritated,1,NEG,N
irritating,1,NEG,N
irritation,1,NEG,N
irritations,1,NEG,N
isolate,1,NEG,N
isolated,1,NEG,N
isolation,1,NEG,N
issue,1,NEG,N
issue-free,1,POS,N
issues,1,NEG,N
itch,1,NEG,N
itching,1,NEG,N
itchy,1,NEG,N
jabber,1,NEG,N
jaded,1,NEG,N
jagged,1,NEG,N
jam,1,NEG,N
jarring,1,NEG,N
jaundiced,1,NEG,N
jaw-droping,1,POS,N
jaw-dropping,1,POS,N
jealous,1,NEG,N
jealously,1,NEG,N
jealousness,1,NEG,N
jealousy,1,NEG,N
jeer,1,NEG,N
jeering,1,NEG,N
jeeringly,1,NEG,N
jeers,1,NEG,N
jeopardize,1,NEG,N
jeopardy,1,NEG,N
jerk,1,NEG,N
jerky,1,NEG,N
jitter,1,NEG,N
jitters,1,NEG,N
jittery,1,NEG,N
job-killing,1,NEG,N
jobless,1,NEG,N
joke,1,NEG,N
joker,1,NEG,N
jollify,1,POS,N
jolly,1,POS,N
jolt,1,NEG,N
jovial,1,POS,N
joy,1,POS,N
joyful,1,POS,N
joyfully,1,POS,N
joyous,1,POS,N
joyously,1,POS,N
jubilant,1,POS,N
jubilantly,1,POS,N
jubilate,1,POS,N
jubilation,1,POS,N
jubiliant,1,POS,N
judder,1,NEG,N
juddering,1,NEG,N
judders,1,NEG,N
judicious,1,POS,N
jumpy,1,NEG,N
junk,1,NEG,N
junky,1,NEG,N
junkyard,1,NEG,N
justly,1,POS,N
jutter,1,NEG,N
jutters,1,NEG,N
kaput,1,NEG,N
keen,1,POS,N
keenly,1,POS,N
keenness,1,POS,N
kid-friendly,1,POS,N
kill,1,NEG,N
killed,1,NEG,N
killer,1,NEG,N
killing,1,NEG,N
killjoy,1,NEG,N
kills,1,NEG,N
kindliness,1,POS,N
kindly,1,POS,N
kindness,1,POS,N
knave,1,NEG,N
knife,1,NEG,N
knock,1,NEG,N
knotted,1,NEG,N
knowledgeable,1,POS,N
kook,1,NEG,N
kooky,1,NEG,N
kudos,1,POS,N
lack,1,NEG,N
lackadaisical,1,NEG,N
lacked,1,NEG,N
lackey,1,NEG,N
lackeys,1,NEG,N
lacking,1,NEG,N
lackluster,1,NEG,N
lacks,1,NEG,N
laconic,1,NEG,N
lag,1,NEG,N
lagged,1,NEG,N
lagging,1,NEG,N
laggy,1,NEG,N
lags,1,NEG,N
laid-off,1,NEG,N
lambast,1,NEG,N
lambaste,1,NEG,N
